Barki,Gulshan colony,37 min,10
Simla phari,usman chownk,19 min,7.2
Simla phari,Butt chownk,26 min,16.5
Simla phari,Faisal Town,16 min,11.7
Simla phari,Chungi amrsandu,21 min,14.0
Simla phari,Ywanaabad,27 min,18.3
Simla phari,kala shah kaku,36 min,19.2
Simla phari,wahdatroad,14 min,8.1
Simla phari,Ichraaa,10 min,3.9
Simla phari,Jnazgah,10 min,3.9
Simla phari,allama iqbal town,24 min,5
Simla phari,dubai chownk,18 min,10.9
Engneering University,Green Town,17 min,7.3
Engneering University,Sadiq Chownk,19 min,8.3
Engneering University,Barkat chownk,23 min,9.4
Engneering University,Town ship,21 min,12.2
Engneering University,Model Town,27 min,14.6
Engneering University,General Hospital,30 min,15.1
Engneering University,Muslim Town,29 min,18.2
Engneering University,Multan Chungi,26 min,5
Engneering University,Smanabad,37 min,5
Engneering University,Chuburji,37 min,22.5
Engneering University,MOA College,40 min,23.9
Engneering University,Sherakot,28 min,20.4
Engneering University,Liaqat chownk,33 min,18.6
Engneering University,Phela gol chakr samanbad,42 min,38.0
Engneering University,masjid kizra,46 min,27.7
Engneering University,gulashan ravi,33 min,22.7
Engneering University,yeteeem khana,35 min,19.1
Engneering University,awaan town,34 min,18.7
Engneering University,dubai chownk,31 min,18.0
Engneering University,asif block,32 min,18.8
Engneering University,abu bkr chownk,23 min,9.4
Engneering University,usman chownk,47 min,30.6
Engneering University,Butt chownk,15 min,6.5
Engneering University,Faisal Town,24 min,13.2
Engneering University,Chungi amrsandu,30 min,15.3
Engneering University,Ywanaabad,21 min,13.6
Engneering University,kala shah kaku,48 min,44.7
Engneering University,wahdatroad,32 min,19.4
Engneering University,Ichraaa,36 min,22.1
Engneering University,Jnazgah,36 min,22.1
Engneering University,allama iqbal town,29 min,17.4
Engneering University,dubai chownk,31 min,18.0
Green Town,Sadiq Chownk,6 min,3.5
Green Town,Barkat chownk,10 min,4.6
Green Town,Town ship,12 min,6.2
Green Town,Model Town,15 min,8.2
Green Town,General Hospital,16 min,9.8
Green Town,Muslim Town,19 min,12.8
Green Town,Multan Chungi,22 min,12.7
Green Town,Smanabad,28 min,18.1
Green Town,Chuburji,25 min,17.2
Green Town,MOA College,28 min,18.5
Green Town,Sherakot,30 min,20.9
Green Town,Liaqat chownk,26 min,14.0
Green Town,Phela gol chakr samanbad,31 min,21.3
Green Town,masjid kizra,37 min,22.3
Green Town,gulashan ravi,32 min,19.5
Green Town,yeteeem khana,31 min,15.5
Green Town,awaan town,28 min,14.0
Green Town,dubai chownk,24 min,13.3
Green Town,asif block,26 min,14.1
Green Town,abu bkr chownk,9 min,4.6
Green Town,usman chownk,39 min,23.3
Green Town,Butt chownk,5 min,2.4
Green Town,Faisal Town,17 min,8.5
Green Town,Chungi amrsandu,16 min,10.0
Green Town,Ywanaabad,21 min,12.2
Green Town,kala shah kaku,49 min,45.6
Green Town,wahdatroad,19 min,13.0
Green Town,Ichraaa,24 min,16.7
Green Town,Jnazgah,24 min,16.7
Green Town,allama iqbal town,22 min,12.7
Green Town,dubai chownk,24 min,13.3
Sadiq Chownk,Barkat chownk,5 min,1.3
Sadiq Chownk,Town ship,7 min,2.8
Sadiq Chownk,Model Town,12 min,5.2
Sadiq Chownk,General Hospital,15 min,9.1
Sadiq Chownk,Muslim Town,19 min,12.1
Sadiq Chownk,Multan Chungi,18 min,9.2
Sadiq Chownk,Smanabad,26 min,12.9
Sadiq Chownk,Chuburji,25 min,16.4
Sadiq Chownk,MOA College,28 min,17.8
Sadiq Chownk,Sherakot,28 min,13.6
Sadiq Chownk,Liaqat chownk,22 min,10.5
Sadiq Chownk,Phela gol chakr samanbad,30 min,20.6
Sadiq Chownk,masjid kizra,37 min,21.5
Sadiq Chownk,gulashan ravi,31 min,18.8
Sadiq Chownk,yeteeem khana,25 min,12.0
Sadiq Chownk,awaan town,23 min,10.6
Sadiq Chownk,dubai chownk,20 min,9.9
Sadiq Chownk,asif block,21 min,10.7
Sadiq Chownk,abu bkr chownk,5 min,1.3
Sadiq Chownk,usman chownk,38 min,22.5
Sadiq Chownk,Butt chownk,4 min,1.8
Sadiq Chownk,Faisal Town,13 min,5.1
Sadiq Chownk,Chungi amrsandu,15 min,9.3
Sadiq Chownk,Ywanaabad,20 min,11.4
Sadiq Chownk,kala shah kaku,50 min,45.5
Sadiq Chownk,wahdatroad,18 min,12.3
Sadiq Chownk,Ichraaa,24 min,16.0
Sadiq Chownk,Jnazgah,24 min,16.0
Sadiq Chownk,allama iqbal town,18 min,9.2
Sadiq Chownk,dubai chownk,20 min,9.9
Barkat chownk,Town ship,5 min,1.6
Barkat chownk,Model Town,12 min,4.6
Barkat chownk,General Hospital,17 min,8.6
Barkat chownk,Muslim Town,18 min,8.8
Barkat chownk,Multan Chungi,15 min,8.0
Barkat chownk,Smanabad,24 min,11.6
Barkat chownk,Chuburji,24 min,13.5
Barkat chownk,MOA College,27 min,14.9
Barkat chownk,Sherakot,26 min,12.3
Barkat chownk,Liaqat chownk,20 min,9.2
Barkat chownk,Phela gol chakr samanbad,28 min,17.3
Barkat chownk,masjid kizra,35 min,18.2
Barkat chownk,gulashan ravi,30 min,13.9
Barkat chownk,yeteeem khana,23 min,10.7
Barkat chownk,awaan town,20 min,9.3
Barkat chownk,dubai chownk,18 min,8.6
Barkat chownk,asif block,18 min,9.4
Barkat chownk,usman chownk,38 min,19.6
Barkat chownk,Butt chownk,7 min,2.4
Barkat chownk,Faisal Town,10 min,3.8
Barkat chownk,Chungi amrsandu,17 min,8.8
Barkat chownk,Ywanaabad,23 min,12.0
Barkat chownk,kala shah kaku,49 min,45.9
Barkat chownk,wahdatroad,18 min,9.4
Barkat chownk,Ichraaa,23 min,13.0
Barkat chownk,Jnazgah,23 min,13.0
Barkat chownk,allama iqbal town,16 min,8.0
Barkat chownk,dubai chownk,18 min,8.6
Town ship,Model Town,8 min,3.6
Town ship,General Hospital,13 min,7.8
Town ship,Muslim Town,16 min,8.3
Town ship,Multan Chungi,14 min,7.2
Town ship,Smanabad,23 min,10.9
Town ship,Chuburji,22 min,12.6
Town ship,MOA College,24 min,14.0
Town ship,Sherakot,25 min,11.6
Town ship,Liaqat chownk,19 min,8.5
Town ship,Phela gol chakr samanbad,25 min,16.2
Town ship,masjid kizra,32 min,17.2
Town ship,gulashan ravi,27 min,14.8
Town ship,yeteeem khana,22 min,10.0
Town ship,awaan town,19 min,8.5
Town ship,dubai chownk,17 min,7.9
Town ship,asif block,16 min,7.8
Town ship,abu bkr chownk,7 min,1.5
Town ship,usman chownk,36 min,18.8
Town ship,Butt chownk,10 min,4.0
Town ship,Faisal Town,9 min,3.8
Town ship,Chungi amrsandu,13 min,8.0
Town ship,Ywanaabad,19 min,12.3
Town ship,kala shah kaku,48 min,45.2
Town ship,wahdatroad,15 min,8.5
Town ship,Ichraaa,21 min,12.2
Town ship,Jnazgah,21 min,12.2
Town ship,allama iqbal town,15 min,7.2
Town ship,dubai chownk,17 min,7.9
Model Town,General Hospital,13 min,7.8
Model Town,Muslim Town,8 min,4.8
Model Town,Multan Chungi,13 min,7.2
Model Town,Smanabad,17 min,10.0
Model Town,Chuburji,14 min,9.1
Model Town,MOA College,17 min,10.5
Model Town,Sherakot,24 min,11.6
Model Town,Liaqat chownk,17 min,8.5
Model Town,Phela gol chakr samanbad,20 min,13.2
Model Town,masjid kizra,27 min,14.2
Model Town,gulashan ravi,20 min,11.4
Model Town,yeteeem khana,17 min,7.9
Model Town,awaan town,19 min,8.6
Model Town,dubai chownk,12 min,5.7
Model Town,asif block,12 min,5.7
Model Town,abu bkr chownk,11 min,4.6
Model Town,usman chownk,28 min,15.2
Model Town,Butt chownk,14 min,6.1
Model Town,Faisal Town,6 min,3.0
Model Town,Chungi amrsandu,13 min,8.0
Model Town,Ywanaabad,19 min,12.3
Model Town,kala shah kaku,45 min,26.5
Model Town,wahdatroad,8 min,5.0
Model Town,Ichraaa,13 min,8.6
Model Town,Jnazgah,13 min,8.6
Model Town,allama iqbal town,13 min,7.2
Model Town,dubai chownk,12 min,5.7
General Hospital,Muslim Town,11 min,8.0
General Hospital,Multan Chungi,22 min,14.5
General Hospital,Smanabad,20 min,13.3
General Hospital,Chuburji,17 min,12.3
General Hospital,MOA College,20 min,13.7
General Hospital,Sherakot,28 min,17.4
General Hospital,Liaqat chownk,26 min,14.6
General Hospital,Phela gol chakr samanbad,23 min,12.2
General Hospital,masjid kizra,30 min,17.4
General Hospital,gulashan ravi,24 min,14.7
General Hospital,yeteeem khana,24 min,14.1
General Hospital,awaan town,28 min,14.3
General Hospital,dubai chownk,18 min,11.9
General Hospital,asif block,17 min,11.4
General Hospital,abu bkr chownk,13 min,7.4
General Hospital,usman chownk,31 min,18.4
General Hospital,Butt chownk,16 min,9.9
General Hospital,Faisal Town,15 min,10.3
General Hospital,Ywanaabad,10 min,6.6
General Hospital,kala shah kaku,48 min,29.7
General Hospital,wahdatroad,11 min,8.2
General Hospital,Ichraaa,16 min,11.9
General Hospital,Jnazgah,16 min,11.9
General Hospital,allama iqbal town,22 min,13.0
General Hospital,dubai chownk,18 min,11.9
Muslim Town,Multan Chungi,13 min,6.3
Muslim Town,Smanabad,13 min,6.5
Muslim Town,Chuburji,10 min,5.6
Muslim Town,MOA College,13 min,6.9
Muslim Town,Sherakot,21 min,9.7
Muslim Town,Liaqat chownk,15 min,6.6
Muslim Town,Phela gol chakr samanbad,15 min,10.0
Muslim Town,masjid kizra,22 min,11.0
Muslim Town,gulashan ravi,16 min,7.9
Muslim Town,yeteeem khana,13 min,6.0
Muslim Town,awaan town,18 min,7.6
Muslim Town,dubai chownk,8 min,3.8
Muslim Town,asif block,7 min,3.4
Muslim Town,abu bkr chownk,19 min,9.8
Muslim Town,usman chownk,24 min,11.7
Muslim Town,Butt chownk,20 min,11.0
Muslim Town,Faisal Town,10 min,6.2
Muslim Town,Chungi amrsandu,15 min,9.5
Muslim Town,Ywanaabad,20 min,13.8
Muslim Town,kala shah kaku,41 min,22.9
Muslim Town,Ichraaa,9 min,5.1
Muslim Town,Jnazgah,9 min,5.1
Muslim Town,allama iqbal town,12 min,6.3
Muslim Town,dubai chownk,8 min,3.8
Multan Chungi,Smanabad,14 min,5
Multan Chungi,Chuburji,18 min,5
Multan Chungi,MOA College,23 min,5
Multan Chungi,Sherakot,17 min,5
Multan Chungi,Liaqat chownk,10 min,5
Multan Chungi,Phela gol chakr samanbad,25 min,18.9
Multan Chungi,masjid kizra,32 min,19.9
Multan Chungi,gulashan ravi,19 min,5
Multan Chungi,yeteeem khana,13 min,5
Multan Chungi,awaan town,11 min,5
Multan Chungi,dubai chownk,12 min,5
Multan Chungi,asif block,13 min,6.4
Multan Chungi,abu bkr chownk,21 min,9.5
Multan Chungi,usman chownk,34 min,17.9
Multan Chungi,Butt chownk,21 min,5
Multan Chungi,Faisal Town,12 min,6.0
Multan Chungi,Chungi amrsandu,25 min,16.4
Multan Chungi,Ywanaabad,31 min,20.7
Multan Chungi,kala shah kaku,40 min,33.2
Multan Chungi,wahdatroad,18 min,11.6
Multan Chungi,Ichraaa,22 min,5
Multan Chungi,Jnazgah,22 min,5
Multan Chungi,allama iqbal town,7 min,5
Multan Chungi,dubai chownk,12 min,5
Smanabad,Chuburji,4 min,5
Smanabad,MOA College,8 min,5
Smanabad,Sherakot,11 min,5.0
Smanabad,Liaqat chownk,12 min,5
Smanabad,Phela gol chakr samanbad,21 min,12.9
Smanabad,masjid kizra,24 min,5
Smanabad,gulashan ravi,5 min,2.3
Smanabad,yeteeem khana,10 min,2.4
Smanabad,awaan town,18 min,5
Smanabad,dubai chownk,10 min,5
Smanabad,asif block,12 min,5
Smanabad,abu bkr chownk,28 min,5
Smanabad,usman chownk,19 min,5
Smanabad,Butt chownk,29 min,5
Smanabad,Faisal Town,19 min,5
Smanabad,Chungi amrsandu,23 min,14.8
Smanabad,Ywanaabad,29 min,19.0
Smanabad,kala shah kaku,34 min,30.6
Smanabad,wahdatroad,17 min,8.8
Smanabad,Ichraaa,7 min,5
Smanabad,Jnazgah,7 min,5
Smanabad,allama iqbal town,13 min,5
Smanabad,dubai chownk,11 min,5
Chuburji,MOA College,4 min,1.9
Chuburji,Sherakot,14 min,6.4
Chuburji,Liaqat chownk,13 min,5
Chuburji,Phela gol chakr samanbad,17 min,11.1
Chuburji,masjid kizra,20 min,8.6
Chuburji,gulashan ravi,9 min,5
Chuburji,yeteeem khana,12 min,5
Chuburji,awaan town,19 min,5
Chuburji,dubai chownk,11 min,5
Chuburji,asif block,13 min,5
Chuburji,abu bkr chownk,26 min,13.8
Chuburji,usman chownk,15 min,6.6
Chuburji,Butt chownk,26 min,15.6
Chuburji,Faisal Town,17 min,10.8
Chuburji,Chungi amrsandu,20 min,13.2
Chuburji,Ywanaabad,25 min,17.5
Chuburji,kala shah kaku,33 min,17.9
Chuburji,wahdatroad,14 min,7.2
Chuburji,allama iqbal town,14 min,5
Chuburji,dubai chownk,12 min,5
MOA College,Sherakot,16 min,7.4
MOA College,Liaqat chownk,15 min,6.7
MOA College,Phela gol chakr samanbad,18 min,11.3
MOA College,masjid kizra,19 min,7.7
MOA College,gulashan ravi,11 min,5
MOA College,yeteeem khana,14 min,5
MOA College,awaan town,20 min,5
MOA College,dubai chownk,13 min,5
MOA College,asif block,16 min,5
MOA College,abu bkr chownk,27 min,14.0
MOA College,usman chownk,13 min,5.8
MOA College,Butt chownk,27 min,15.8
MOA College,Faisal Town,17 min,11.0
MOA College,Chungi amrsandu,20 min,13.4
MOA College,Ichraaa,5 min,2.3
MOA College,Jnazgah,5 min,2.3
MOA College,allama iqbal town,16 min,5
MOA College,dubai chownk,14 min,5
Sherakot,Liaqat chownk,12 min,5.8
Sherakot,Phela gol chakr samanbad,28 min,16.2
Sherakot,masjid kizra,30 min,14.0
Sherakot,gulashan ravi,5 min,2.3
Sherakot,yeteeem khana,13 min,5.1
Sherakot,awaan town,17 min,7.6
Sherakot,dubai chownk,15 min,7.2
Sherakot,asif block,17 min,5
Sherakot,abu bkr chownk,32 min,5
Sherakot,usman chownk,18 min,10.3
Sherakot,Butt chownk,32 min,5
Sherakot,Faisal Town,24 min,5
Sherakot,Chungi amrsandu,29 min,18.0
Sherakot,Ywanaabad,35 min,22.3
Sherakot,kala shah kaku,31 min,19.1
Sherakot,wahdatroad,24 min,12.1
Sherakot,Ichraaa,14 min,6.4
Sherakot,Jnazgah,14 min,6.4
Sherakot,allama iqbal town,17 min,5
Sherakot,dubai chownk,16 min,5
Liaqat chownk,Phela gol chakr samanbad,26 min,16.0
Liaqat chownk,masjid kizra,31 min,5
Liaqat chownk,gulashan ravi,11 min,5.4
Liaqat chownk,yeteeem khana,6 min,5
Liaqat chownk,awaan town,7 min,2.6
Liaqat chownk,dubai chownk,6 min,2.7
Liaqat chownk,asif block,9 min,3.7
Liaqat chownk,abu bkr chownk,20 min,9.6
Liaqat chownk,usman chownk,25 min,13.3
Liaqat chownk,Butt chownk,21 min,10.8
Liaqat chownk,Faisal Town,12 min,6.0
Liaqat chownk,Chungi amrsandu,25 min,13.7
Liaqat chownk,Ywanaabad,31 min,18.0
Liaqat chownk,kala shah kaku,30 min,28.7
Liaqat chownk,wahdatroad,18 min,8.5
Liaqat chownk,Ichraaa,14 min,5
Liaqat chownk,Jnazgah,14 min,5
Liaqat chownk,allama iqbal town,5 min,2.1
Liaqat chownk,dubai chownk,7 min,2.9
Phela gol chakr samanbad,masjid kizra,17 min,7.9
Phela gol chakr samanbad,gulashan ravi,25 min,13.2
Phela gol chakr samanbad,yeteeem khana,25 min,14.0
Phela gol chakr samanbad,awaan town,28 min,15.6
Phela gol chakr samanbad,dubai chownk,20 min,11.8
Phela gol chakr samanbad,asif block,20 min,10.7
Phela gol chakr samanbad,abu bkr chownk,26 min,16.1
Phela gol chakr samanbad,usman chownk,27 min,10.3
Phela gol chakr samanbad,Butt chownk,27 min,17.4
Phela gol chakr samanbad,Faisal Town,18 min,12.6
Phela gol chakr samanbad,Chungi amrsandu,23 min,12.2
Phela gol chakr samanbad,Ywanaabad,29 min,16.5
Phela gol chakr samanbad,kala shah kaku,34 min,33.7
Phela gol chakr samanbad,wahdatroad,16 min,9.0
Phela gol chakr samanbad,Ichraaa,19 min,10.8
Phela gol chakr samanbad,Jnazgah,19 min,10.8
Phela gol chakr samanbad,allama iqbal town,24 min,14.3
Phela gol chakr samanbad,dubai chownk,20 min,11.8
masjid kizra,gulashan ravi,27 min,11.1
masjid kizra,yeteeem khana,29 min,5
masjid kizra,awaan town,35 min,15.4
masjid kizra,dubai chownk,26 min,14.2
masjid kizra,asif block,26 min,13.1
masjid kizra,abu bkr chownk,32 min,18.5
masjid kizra,usman chownk,18 min,5.5
masjid kizra,Butt chownk,33 min,19.8
masjid kizra,Faisal Town,24 min,15.0
masjid kizra,Chungi amrsandu,30 min,17.3
masjid kizra,Ywanaabad,35 min,21.6
masjid kizra,kala shah kaku,35 min,27.8
masjid kizra,wahdatroad,22 min,11.4
masjid kizra,Ichraaa,19 min,7.4
masjid kizra,Jnazgah,19 min,7.4
masjid kizra,allama iqbal town,29 min,16.6
masjid kizra,dubai chownk,26 min,14.2
gulashan ravi,yeteeem khana,11 min,4.2
gulashan ravi,awaan town,15 min,6.7
gulashan ravi,dubai chownk,12 min,5
gulashan ravi,asif block,14 min,5
gulashan ravi,abu bkr chownk,29 min,5
gulashan ravi,usman chownk,18 min,10.0
gulashan ravi,Butt chownk,30 min,5
gulashan ravi,Faisal Town,21 min,5
gulashan ravi,Chungi amrsandu,27 min,16.3
gulashan ravi,Ywanaabad,33 min,20.6
gulashan ravi,kala shah kaku,30 min,28.4
gulashan ravi,wahdatroad,22 min,10.4
gulashan ravi,Ichraaa,11 min,5
gulashan ravi,Jnazgah,11 min,5
gulashan ravi,allama iqbal town,15 min,7.0
gulashan ravi,dubai chownk,13 min,5
yeteeem khana,awaan town,15 min,5.8
yeteeem khana,dubai chownk,8 min,5
yeteeem khana,asif block,10 min,5
yeteeem khana,abu bkr chownk,25 min,12.0
yeteeem khana,usman chownk,25 min,12.7
yeteeem khana,Butt chownk,26 min,13.2
yeteeem khana,Faisal Town,17 min,5
yeteeem khana,Chungi amrsandu,27 min,14.0
yeteeem khana,Ywanaabad,33 min,18.3
yeteeem khana,kala shah kaku,30 min,28.1
yeteeem khana,wahdatroad,19 min,8.9
yeteeem khana,Ichraaa,12 min,5
yeteeem khana,Jnazgah,12 min,5
yeteeem khana,allama iqbal town,11 min,5
yeteeem khana,dubai chownk,9 min,5
awaan town,dubai chownk,15 min,5.9
awaan town,asif block,16 min,6.6
awaan town,abu bkr chownk,26 min,11.4
awaan town,usman chownk,34 min,17.3
awaan town,Butt chownk,27 min,12.6
awaan town,Faisal Town,18 min,7.8
awaan town,Chungi amrsandu,33 min,17.9
awaan town,Ywanaabad,38 min,19.8
awaan town,kala shah kaku,40 min,32.6
awaan town,wahdatroad,24 min,13.1
awaan town,Ichraaa,24 min,5
awaan town,Jnazgah,24 min,5
awaan town,allama iqbal town,11 min,3.9
awaan town,dubai chownk,15 min,5.9
dubai chownk,abu bkr chownk,18 min,8.8
dubai chownk,usman chownk,26 min,5
dubai chownk,Butt chownk,19 min,10.1
dubai chownk,Faisal Town,10 min,5.3
dubai chownk,Chungi amrsandu,19 min,11.0
dubai chownk,Ywanaabad,25 min,15.3
dubai chownk,kala shah kaku,37 min,31.5
dubai chownk,wahdatroad,11 min,5.8
dubai chownk,Ichraaa,14 min,5
dubai chownk,Jnazgah,14 min,5
dubai chownk,allama iqbal town,6 min,2.8
asif block,abu bkr chownk,17 min,8.8
asif block,usman chownk,27 min,13.5
asif block,Butt chownk,18 min,10.1
asif block,Faisal Town,9 min,5.3
asif block,Chungi amrsandu,17 min,10.1
asif block,Ywanaabad,23 min,14.4
asif block,kala shah kaku,39 min,32.6
asif block,wahdatroad,9 min,4.9
asif block,Ichraaa,12 min,6.9
asif block,Jnazgah,12 min,6.9
asif block,allama iqbal town,8 min,3.9
asif block,dubai chownk,3 min,1.2
abu bkr chownk,usman chownk,37 min,19.6
abu bkr chownk,Butt chownk,6 min,2.4
abu bkr chownk,Faisal Town,10 min,3.8
abu bkr chownk,Chungi amrsandu,16 min,8.8
abu bkr chownk,Ywanaabad,22 min,12.0
abu bkr chownk,kala shah kaku,48 min,45.9
abu bkr chownk,wahdatroad,17 min,9.4
abu bkr chownk,Ichraaa,22 min,13.0
abu bkr chownk,Jnazgah,22 min,13.0
abu bkr chownk,allama iqbal town,15 min,8.0
abu bkr chownk,dubai chownk,17 min,8.6
usman chownk,Butt chownk,38 min,20.8
usman chownk,Faisal Town,30 min,16.0
usman chownk,Chungi amrsandu,32 min,18.4
usman chownk,Ywanaabad,38 min,22.7
usman chownk,kala shah kaku,27 min,15.1
usman chownk,wahdatroad,27 min,12.4
usman chownk,Ichraaa,17 min,5
usman chownk,Jnazgah,17 min,5
usman chownk,allama iqbal town,26 min,5
usman chownk,dubai chownk,25 min,11.0
Butt chownk,Faisal Town,12 min,5.3
Butt chownk,Chungi amrsandu,18 min,11.0
Butt chownk,Ywanaabad,22 min,13.1
Butt chownk,kala shah kaku,47 min,44.8
Butt chownk,wahdatroad,19 min,10.8
Butt chownk,Ichraaa,25 min,14.5
Butt chownk,Jnazgah,25 min,14.5
Butt chownk,allama iqbal town,18 min,9.5
Butt chownk,dubai chownk,20 min,10.1
Faisal Town,Chungi amrsandu,16 min,9.7
Faisal Town,Ywanaabad,21 min,11.9
Faisal Town,kala shah kaku,41 min,42.8
Faisal Town,wahdatroad,11 min,7.4
Faisal Town,Ichraaa,16 min,10.7
Faisal Town,Jnazgah,16 min,10.7
Faisal Town,allama iqbal town,8 min,4.8
Faisal Town,dubai chownk,11 min,5.5
Chungi amrsandu,Ywanaabad,6 min,4.3
Chungi amrsandu,kala shah kaku,44 min,47.8
Chungi amrsandu,wahdatroad,14 min,10.1
Chungi amrsandu,Ichraaa,19 min,13.8
Chungi amrsandu,Jnazgah,19 min,13.8
Chungi amrsandu,allama iqbal town,24 min,14.9
Chungi amrsandu,dubai chownk,20 min,12.5
Ywanaabad,kala shah kaku,45 min,54.1
Ywanaabad,wahdatroad,19 min,13.2
Ywanaabad,Ichraaa,25 min,16.9
Ywanaabad,Jnazgah,25 min,16.9
Ywanaabad,allama iqbal town,28 min,15.9
Ywanaabad,dubai chownk,26 min,16.9
kala shah kaku,wahdatroad,47 min,46.4
kala shah kaku,Ichraaa,42 min,5
kala shah kaku,Jnazgah,42 min,5
kala shah kaku,allama iqbal town,39 min,36.9
kala shah kaku,dubai chownk,40 min,37.6
wahdatroad,Ichraaa,9 min,4.9
wahdatroad,Jnazgah,9 min,4.9
wahdatroad,allama iqbal town,11 min,6.1
wahdatroad,dubai chownk,7 min,3.7
Ichraaa,allama iqbal town,15 min,7.2
Ichraaa,dubai chownk,13 min,5
Jnazgah,allama iqbal town,15 min,7.2
Jnazgah,dubai chownk,13 min,5
allama iqbal town,dubai chownk,8 min,3.2
